id,key,value,type
16584759,name,Bolesława Drobnera,regular
16584759,oneway,yes,regular
16584759,maxspeed,PL:urban,source
16584759,surface,asphalt,regular
16584760,highway,tertiary,regular
16584760,lanes,1,regular
16584760,maxspeed,50,regular
16584760,conditional,60 @ (23:00-05:00),maxspeed
16584760,name,Stanisława Dubois,regular
16584760,oneway,yes,regular
16584760,maxspeed,PL:urban,source
16584760,surface,asphalt,regular
16584761,highway,secondary,regular
16584761,lanes,2,regular
16584761,maxspeed,50,regular
16584761,conditional,60 @ (23:00-05:00),maxspeed
16584761,name,Pomorska,regular
16584761,oneway,yes,regular
16584761,maxspeed,PL:urban,source
16584761,surface,asphalt,regular
16584763,highway,tertiary,regular
16584763,lanes,2,regular
16584763,maxspeed,50,regular
16584763,conditional,60 @ (23:00-05:00),maxspeed
16584763,name,Pomorska,regular
16584763,oneway,yes,regular
16584763,maxspeed,PL:urban,source
16584763,surface,asphalt,regular
16584763,lanes,through|through,turn
16584765,highway,secondary,regular
16584765,lanes,1,regular
16584765,maxspeed,50,regular
16584765,conditional,60 @ (23:00-05:00),maxspeed
16584765,name,Władysława Jagiełły,regular
16584765,oneway,yes,regular
16584765,maxspeed,PL:urban,source
16584765,surface,asphalt,regular
16584767,cycleway,lane,regular
16584767,highway,tertiary,regular
16584767,lanes,4,regular
16584767,maxspeed,50,regular
16584767,name,Most Uniwersytecki,regular
16584767,maxspeed,PL:urban,source
16584767,surface,asphalt,regular
16584769,highway,service,regular
16584769,maxspeed,50,regular
16584769,conditional,60 @ (23:00-05:00),maxspeed
16584769,name,Władysława Jagiełły,regular
16584769,oneway,yes,regular
16584769,maxspeed,PL:urban,source
16584769,surface,asphalt,regular
16584770,bridge,yes,regular
16584770,heritage,2,regular
16584770,operator,nid,heritage
16584770,highway,secondary,regular
16584770,historic,bridge,regular
16584770,lanes,2,regular
16584770,layer,1,regular
16584770,maxspeed,50,regular
16584770,conditional,60 @ (23:00-05:00),maxspeed
16584770,name,Most Władysława Sikorskiego,regular
16584770,old_name,Most Lignicki,regular
16584770,de,Königsbrücke,old_name
16584770,oneway,no,regular
16584770,nid,A-598843 333/Wm z 15.10.1976,ref
16584770,maxspeed,PL:urban,source
16584770,start_date,1875,regular
16584770,surface,asphalt,regular
16584771,highway,secondary,regular
16584771,lanes,1,regular
16584771,maxspeed,50,regular
16584771,conditional,60 @ (23:00-05:00),maxspeed
16584771,name,Mostowa,regular
16584771,oneway,yes,regular
16584771,maxspeed,PL:urban,source
16584771,surface,asphalt,regular
16584773,highway,secondary,regular
16584773,lanes,3,regular
16584773,maxspeed,50,regular
16584773,conditional,60 @ (23:00-05:00),maxspeed
16584773,name,Władysława Jagiełły,regular
16584773,oneway,yes,regular
16584773,maxspeed,PL:urban,source
16584773,surface,asphalt,regular
16584773,lanes,left|through|through;right,turn
16584774,highway,tertiary,regular
16584774,lanes,2,regular
16584774,maxspeed,50,regular
16584774,name,Bolesława Drobnera,regular
16584774,oneway,yes,regular
16584774,maxspeed,PL:urban,source
16584774,surface,asphalt,regular
16584776,cycleway,lane,regular
16584776,highway,tertiary,regular
16584776,lanes,4,regular
16584776,maxspeed,50,regular
16584776,conditional,60 @ (23:00-05:00),maxspeed
16584776,name,Bolesława Drobnera,regular
16584776,maxspeed,PL:urban,source
16584776,surface,asphalt,regular
16584776,lanes:backward,1,vehicle
16584776,lanes:forward,1,vehicle
16584777,bridge,yes,regular
16584777,cycleway,lane,regular
16584777,highway,tertiary,regular
16584777,lanes,4,regular
16584777,layer,1,regular
16584777,maxspeed,50,regular
16584777,name,Most Uniwersytecki,regular
16584777,maxspeed,PL:urban,source
16584777,surface,asphalt,regular
16584777,lanes:backward,1,vehicle
16584777,lanes:forward,1,vehicle
16584779,cycleway,lane,regular
16584779,highway,tertiary,regular
16584779,lanes,4,regular
16584779,maxspeed,50,regular
16584779,conditional,60 @ (23:00-05:00),maxspeed
16584779,name,Most Uniwersytecki,regular
16584779,maxspeed,PL:urban,source
16584779,surface,asphalt,regular
16584779,lanes:backward,1,vehicle
16584779,lanes:forward,1,vehicle
16584780,highway,tertiary,regular
16584780,lanes,4,regular
16584780,maxspeed,50,regular
16584780,conditional,60 @ (23:00-05:00),maxspeed
16584780,name,Pomorska,regular
16584780,maxspeed,PL:urban,source
16584780,surface,sett,regular
16584781,description,Kostka z dużą iloscią łat asfaltowych,regular
16584781,highway,tertiary,regular
16584781,lanes,4,regular
16584781,maxspeed,50,regular
16584781,conditional,60 @ (23:00-05:00),maxspeed
16584781,name,Pomorska,regular
16584781,maxspeed,PL:urban,source
16584781,surface,sett,regular
16584785,bridge,yes,regular
16584785,end_date,1905,construction
16584785,start_date,1904,construction
16584785,highway,tertiary,regular
16584785,historic,yes,regular
16584785,lanes,2,regular
16584785,layer,1,regular
16584785,length,68,regular
16584785,maxspeed,50,regular
16584785,conditional,60 @ (23:00-05:00),maxspeed
16584785,name,Most Pomorski Południowy,regular
16584785,de,Pommersche Brücke Süd,name
16584785,pl,Most Pomorski Południowy,name
16584785,maxspeed,PL:urban,source
16584785,surface,asphalt,regular
16584785,width,11,regular
16584787,bridge,yes,regular
16584787,highway,secondary,regular
16584787,lanes,3,regular
16584787,layer,1,regular
16584787,maxspeed,50,regular
16584787,conditional,60 @ (23:00-05:00),maxspeed
16584787,maxweight,30,regular
16584787,name,Most Mieszczański,regular
16584787,oneway,yes,regular
16584787,maxspeed,PL:urban,source
16584787,surface,asphalt,regular
16584787,lanes,left|through|through;right,turn
16584787,wikidata,Q11786010,regular
16584787,wikipedia,pl:Mosty Mieszczańskie,regular
16584788,highway,secondary,regular
16584788,lanes,3,regular
16584788,maxspeed,50,regular
16584788,conditional,60 @ (23:00-05:00),maxspeed
16584788,name,Stanisława Dubois,regular
16584788,oneway,yes,regular
16584788,maxspeed,PL:urban,source
16584788,surface,asphalt,regular
16584788,lanes,left|through|through;right,turn
16584790,bridge,yes,regular
16584790,highway,secondary,regular
16584790,lanes,3,regular
16584790,layer,1,regular
16584790,maxspeed,50,regular
16584790,conditional,60 @ (23:00-05:00),maxspeed
16584790,maxweight,30,regular
16584790,name,Most Mieszczański,regular
16584790,oneway,yes,regular
16584790,maxspeed,PL:urban,source
16584790,surface,asphalt,regular
16584790,wikidata,Q11786010,regular
16584790,wikipedia,pl:Mosty Mieszczańskie,regular
16584792,highway,secondary,regular
16584792,lanes,3,regular
16584792,maxspeed,50,regular
16584792,conditional,60 @ (23:00-05:00),maxspeed
16584792,name,Władysława Jagiełły,regular
16584792,oneway,yes,regular
16584792,maxspeed,PL:urban,source
16584792,surface,asphalt,regular
16584792,lanes,left|through|through;right,turn
16584794,highway,unclassified,regular
16584794,lanes,1,regular
16584794,maxspeed,50,regular
16584794,conditional,60 @ (23:00-05:00),maxspeed
16584794,name,Księcia Witolda,regular
16584794,oneway,yes,regular
16584794,maxspeed,PL:urban,source
16584794,surface,asphalt,regular
16584796,highway,unclassified,regular
16584796,lanes,2,regular
16584796,maxspeed,50,regular
16584796,conditional,60 @ (23:00-05:00),maxspeed
16584796,name,Księcia Witolda,regular
16584796,maxspeed,PL:urban,source
16584796,surface,sett,regular
16584798,highway,unclassified,regular
16584798,lanes,1,regular
16584798,maxspeed,50,regular
16584798,conditional,60 @ (23:00-05:00),maxspeed
16584798,name,Księcia Witolda,regular
16584798,oneway,yes,regular
16584798,maxspeed,PL:urban,source
16584798,surface,orto2015,source
16584798,surface,asphalt,regular
16636220,highway,unclassified,regular
16636220,maxspeed,30,regular
16636220,name,Tęczowa,regular
16636220,maxspeed,PL:zone30,source
16636220,surface,sett,regular
16636223,highway,tertiary,regular
16636223,lanes,2,regular
16636223,maxspeed,50,regular
16636223,conditional,60 @ (23:00-05:00),maxspeed
16636223,name,Szpitalna,regular
16636223,oneway,no,regular
16636223,maxspeed,PL:urban,source
16636223,surface,sett,regular
16636225,highway,secondary,regular
16636225,lanes,1,regular
16636225,maxspeed,50,regular
16636225,conditional,60 @ (23:00-05:00),maxspeed
16636225,name,Podwale,regular
16636225,oneway,yes,regular
16636225,maxspeed,PL:urban,source
16636225,surface,asphalt,regular
16636227,highway,secondary,regular
16636227,lanes,2,regular
16636227,maxspeed,50,regular
16636227,conditional,60 @ (23:00-05:00),maxspeed
16636227,name,Marszałka Józefa Piłsudskiego,regular
16636227,oneway,yes,regular
16636227,maxspeed,PL:urban,source
16636227,surface,asphalt,regular
16636229,cycleway,lane,regular
16636229,highway,tertiary,regular
16636229,lanes,1,regular
16636229,maxspeed,50,regular
16636229,conditional,60 @ (23:00-05:00),maxspeed
16636229,name,Kazimierza Wielkiego,regular
16636229,oneway,yes,regular
16636229,maxspeed,PL:urban,source
16636229,surface,asphalt,regular
16636234,cycleway,lane,regular
16636234,highway,tertiary,regular
16636234,lanes,2,regular
16636234,maxspeed,50,regular
16636234,conditional,60 @ (23:00-05:00),maxspeed
16636234,name,Oławska,regular
16636234,oneway,yes,regular
16636234,maxspeed,PL:urban,source
16636234,surface,asphalt,regular
16636234,lanes,left|through|through;right,turn
16636236,cycleway,lane,regular
16636236,highway,tertiary,regular
16636236,lanes,2,regular
16636236,maxspeed,50,regular
16636236,maxweight,30,regular
16636236,name,Księdza Piotra Skargi,regular
16636236,oneway,yes,regular
16636236,maxspeed,PL:urban,source
16636236,maxweight,PL:sign_B-18,source
16636236,surface,asphalt,regular
16636239,cycleway,lane,regular
16636239,highway,tertiary,regular
16636239,lanes,2,regular
16636239,maxspeed,50,regular
16636239,name,Hugona Kołłątaja,regular
16636239,de,Taschenstraße,old_name
16636239,oneway,yes,regular
16636239,surface,asphalt,regular
16636241,highway,tertiary,regular
16636241,lanes,2,regular
16636241,maxspeed,50,regular
16636241,conditional,60 @ (23:00-05:00),maxspeed
16636241,name,Błogosławionego Czesława,regular
16636241,oneway,yes,regular
16636241,maxspeed,PL:urban,source
16636241,surface,asphalt,regular
16636244,highway,tertiary,regular
16636244,lanes,2,regular
16636244,maxspeed,50,regular
16636244,conditional,60 @ (23:00-05:00),maxspeed
16636244,name,Klemensa Janickiego,regular
16636244,de,Weiße Ohle,old_name
16636244,oneway,yes,regular
16636244,maxspeed,PL:urban,source
16636244,surface,asphalt,regular
16636245,highway,tertiary,regular
16636245,lanes,2,regular
16636245,maxspeed,50,regular
16636245,conditional,60 @ (23:00-05:00),maxspeed
16636245,name,Świętej Katarzyny,regular
16636245,de,Katharinenstraße,name
16636245,pl,Świętej Katarzyny,name
16636245,oneway,yes,regular
16636245,maxspeed,PL:urban,source
16636245,surface,asphalt,regular
16752074,highway,tertiary,regular
16752074,lanes,1,regular
16752074,maxspeed,50,regular
16752074,conditional,60 @ (23:00-05:00),maxspeed
16752074,name,Wybrzeże Stanisława Wyspiańskiego,regular
16752074,oneway,yes,regular
16752074,maxspeed,PL:urban,source
16752074,surface,asphalt,regular
16752075,highway,secondary,regular
16752075,lanes,2,regular
16752075,maxspeed,50,regular
16752075,conditional,60 @ (23:00-05:00),maxspeed
16752075,name,Marii Curie-Skłodowskiej,regular
16752075,etymology:wikidata,Q7186,name
16752075,oneway,yes,regular
16752075,ref,455,regular
16752075,maxspeed,PL:urban,source
16752075,surface,asphalt,regular
16752077,highway,secondary,regular
16752077,lanes,4,regular
16752077,backward,2,lanes
16752077,forward,2,lanes
16752077,maxspeed,50,regular
16752077,name,Marii Curie-Skłodowskiej,regular
16752077,etymology:wikidata,Q7186,name
16752077,ref,455,regular
16752077,maxspeed,PL:urban,source
16752080,bridge,yes,regular
16752080,heritage,2,regular
16752080,operator,nid,heritage
16752080,highway,secondary,regular
16752080,historic,bridge,regular
16752080,lanes,4,regular
16752080,layer,1,regular
16752080,maxspeed,50,regular
16752080,maxweight,30,regular
16752080,oneway,no,regular
16752080,ref,455,regular
16752080,nid,A/1646/334/Wm,ref
16752080,maxspeed,PL:urban,source
16752080,surface,orto2015,source
16752080,start_date,1897,regular
16752080,surface,asphalt,regular
16752080,wikidata,Q8075698,regular
16752080,wikipedia,pl:Most Zwierzyniecki we Wrocławiu,regular
16752081,highway,secondary,regular
16752081,lanes,4,regular
16752081,name,Zygmunta Wróblewskiego,regular
16752081,ref,455,regular
16752081,surface,orto2015,source
16752081,surface,asphalt,regular
16752083,highway,residential,regular
16752083,lanes,1,regular
16752083,name,Szewska,regular
16752083,de,Schuhbrücke,name
16752083,pl,Szewska,name
16752083,oneway,yes,regular
16752083,surface,sett,regular
16752086,highway,residential,regular
16752086,lanes,1,regular
16752086,name,Białoskórnicza,regular
16752086,oneway,yes,regular
16752094,bicycle,yes,regular
16752094,highway,residential,regular
16752094,maxspeed,30,regular
16752094,name,Garncarska,regular
16752094,de,Ziegelgasse,name
16752094,pl,Garncarska,name
16752094,access,sign PL:B-1 with exceptions,source
16752094,maxspeed,PL:zone30,source
16752094,vehicle,private,regular
16752096,bicycle,yes,regular
16752096,highway,residential,regular
16752096,maxspeed,30,regular
16752096,name,Plac Polski,regular
16752096,maxspeed,PL:zone30,source
16752096,vehicle,private,regular
16752097,highway,service,regular
16752097,oneway,yes,regular
16752099,highway,tertiary,regular
16752099,lanes,1,regular
16752099,maxspeed,50,regular
16752099,name,Świętego Ducha,regular
16752099,oneway,yes,regular
16752099,surface,asphalt,regular
16752103,highway,residential,regular
16752103,lanes,1,regular
16752103,name,Księdza Wincentego Kraińskiego,regular
16752103,oneway,yes,regular
16752105,highway,tertiary,regular
16752105,lanes,3,regular
16752105,forward,2,lanes
16752105,maxspeed,50,regular
16752105,conditional,60 @ (23:00-05:00),maxspeed
16752105,name,Świętego Ducha,regular
16752105,de,Heiligegeiststraße,name
16752105,pl,Świętego Ducha,name
16752105,oneway,no,regular
16752105,maxspeed,PL:urban,source
16752105,surface,asphalt,regular
16752105,lanes:forward,left;through|through;right,turn
16752108,highway,service,regular
16752108,lanes,1,regular
16752108,oneway,yes,regular
16752108,service,parking_aisle,regular
16752109,highway,tertiary,regular
16752109,lanes,2,regular
16752109,maxspeed,50,regular
16752109,conditional,60 @ (23:00-05:00),maxspeed
16752109,name,Świętego Ducha,regular
16752109,oneway,yes,regular
16752109,maxspeed,PL:urban,source
16752109,surface,asphalt,regular
16752111,highway,tertiary,regular
16752111,lanes,1,regular
16752111,conditional,60 @ (23:00-05:00),maxspeed
16752111,name,Księdza Wincentego Kraińskiego,regular
16752111,oneway,yes,regular
16752111,maxspeed,PL:urban,source
16752111,surface,asphalt,regular
16752115,highway,secondary,regular
16752115,lanes,2,regular
16752115,name,Plac Powstańców Warszawy,regular
16752115,oneway,yes,regular
16752115,surface,asphalt,regular
16752117,highway,secondary,regular
16752117,lanes,2,regular
16752117,maxspeed,50,regular
16752117,conditional,60 @ (23:00-05:00),maxspeed
16752117,name,Kardynała Stefana Wyszyńskiego,regular
16752117,oneway,yes,regular
16752117,maxspeed,PL:urban,source
16752117,surface,asphalt,regular
16752118,bridge,yes,regular
16752118,highway,secondary,regular
16752118,lanes,2,regular
16752118,layer,1,regular
16752118,maxspeed,50,regular
16752118,conditional,60 @ (23:00-05:00),maxspeed
16752118,name,Most Pokoju,regular
16752118,oneway,yes,regular
16752118,maxspeed,PL:urban,source
16752118,surface,asphalt,regular
16752120,highway,primary,regular
16752120,lanes,4,regular
16752120,maxaxleload,10,regular
16752120,maxspeed,40,regular
16752120,name,Plac Powstańców Warszawy,regular
16752120,oneway,no,regular
16752120,ref,98,regular
16752120,maxaxleload,Rozporządzenie Ministra Infrastruktury i Budownictwa z dnia 21 kwietnia 2017 r,source
16752120,maxspeed,sign,source
16752120,surface,asphalt,regular
16752125,left,opposite_lane,cycleway
16752125,highway,living_street,regular
16752125,lanes,1,regular
16752125,name,Wita Stwosza,regular
16752125,de,Albrechtstraße,name
16752125,pl,Wita Stwosza,name
16752126,cycleway,opposite_lane,regular
16752126,highway,residential,regular
16752126,lanes,1,regular
16752126,name,Ofiar Oświęcimskich,regular
16752126,de,Junkernstraße,name
16752126,pl,Ofiar Oświęcimskich,name
16752126,oneway,yes,regular
16752126,bicycle,no,oneway
16752126,surface,sett,regular
16752128,highway,residential,regular
16752128,lanes,1,regular
16752128,name,Łaciarska,regular
16752128,de,Altbüsserstraße,name
16752128,pl,Łaciarska,name
16752128,oneway,yes,regular
16752132,highway,tertiary,regular
16752132,lanes,2,regular
16752132,maxspeed,50,regular
